row_id,prevalence_of_undernourishment
139,31.98148823933643
140,4.326898388490728
141,27.321975037434093
142,5.522907932596122
143,3.373006774928854
144,13.810895867139996
145,25.811234428120223
146,18.232144084169043
147,8.397054815127515
148,6.711173060709512
149,10.85327049968959
150,15.43017331179932
151,4.556975957742097
152,12.589891931192284
153,17.990709969993354
154,21.83881683174313
155,38.05159712183781
156,5.567658169966047
157,5.710856299298471
158,12.955314926619955
159,30.59845604455917
160,28.471625222580773
161,8.38019774546987
162,30.17153377028947
163,21.387834850843134
164,20.59598443958987
165,24.13467803878086
166,5.294225534066008
167,5.996662872766806
168,12.228994402937845
169,9.111151351983574
170,4.597001463929991
171,4.156485579043777
172,6.4252175278696
173,26.263226449543325
174,4.886642841404875
175,14.542311014962664
176,26.503120351200042
177,22.338457586950064
178,9.440432705520548
179,5.7310335490422695
180,3.2102099211392656
181,6.968391095498661
182,7.997381186248362
183,31.676026190407654
184,15.168875563063471
185,4.5504046916233
186,9.490087605152768
187,8.175453708246943
188,13.848816144732274
189,33.04712003473601
190,5.914718798028169
191,5.662811960860825
192,17.513113361646315
193,3.498292418441634
194,23.652214110078983
195,33.858900873375745
196,3.508083563646356
197,4.392305299408159
198,14.348960818726539
199,14.575579409442517
200,21.71525285880594
201,15.69220275462978
202,10.337861843277073
203,24.53067272153911
204,11.443762666280865
205,22.251222126261116
206,34.87177945325541
207,22.41779206826186
208,8.991533748302897
209,14.663463948308742
210,49.49244897735017
211,21.377098626497894
212,3.8369221445994173
213,5.27549981665498
214,7.228915083824694
215,13.740541581215087
216,17.62414308498537
217,25.98940579929159
218,10.180735418786664
219,49.67215221852864
220,54.881215740869976
221,38.132148851317524
222,9.515416606774124
223,12.943991180738903
224,5.9628440004712
225,15.788099617473772
226,4.704021164505949
227,4.625273165047783
228,12.756233889008614
229,2.9996919441159693
230,6.354747795729371
231,36.31649867109417
232,17.021311001377743
233,31.65823614470778
234,11.905869201508322
235,50.344519029593464
236,4.250586686731709
237,42.330024342509226
238,28.431759734047404
239,38.65754006748856
240,4.352397787614301
241,3.5549848606328496
242,4.338095490423086
243,2.6477769356941576
244,24.42644035067344
245,5.8346609084315775
246,7.261321559886437
247,33.41900837660782
248,15.916412973875998
249,9.015640340311716
250,38.75389847555227
251,5.849451724263173
252,12.16792286259907
253,12.111437065373618
254,6.23696596556528
255,12.114095863221303
256,25.103253591852603
257,5.688443498462201
258,3.254612935602492
259,21.4488151554118
260,19.174567082214388
261,16.293365327872817
262,13.071536832201206
263,24.48987960420623
264,12.775849118385194
265,44.15033159806918
266,5.540966945037967
267,14.072233272405272
268,28.33884732801622
269,12.179058344980236
270,30.217351487046024
271,15.5194563639392
272,23.018459105562236
273,10.485429022495847
274,18.47237458506662
275,9.299531031062191
276,16.8996125671047
277,44.04551158550438
278,15.360915448612658
279,9.679728093791345
280,5.344814681681914
281,18.971461735304
282,3.140198218982649
283,16.823265209469373
284,34.95987758723125
285,22.26618494447394
286,38.24790178542155
287,28.25978373253835
288,27.822103307964806
289,29.83726559177141
290,11.547491007841613
291,4.325541613201087
292,5.481101105203379
293,22.43159485393935
294,17.193262967703262
295,16.590482098895396
296,15.153176569935356
297,6.216034038573451
298,26.88146723507448
299,8.32476016255493
300,13.716597893279642
301,3.8023084177486375
302,34.270025675852295
303,2.7428203253175667
304,9.508355401651759
305,16.065306438065956
306,11.26190753383479
307,20.69954728158555
308,3.908247223847753
309,7.963220278507852
310,8.393467943045055
311,21.813632420172333
312,14.523176130986148
313,58.458511803333
314,11.846628814123642
315,42.85084111268378
316,31.17912452365738
317,19.550132315392997
318,4.02889711757839
319,5.509070744927452
320,6.443127415536534
321,3.919938738934921
322,26.664519483101643
323,21.22536800073958
324,3.4462425915790793
325,6.056471051524923
326,4.922178304648835
327,27.478284004175975
328,4.7768770614854255
329,15.120373038095817
330,11.206584406609343
331,23.632531651036267
332,4.012723909426226
333,16.188799556530714
334,13.691856383272937
335,2.6506303651678422
336,30.933839885944295
337,11.87731615002783
338,16.81061765294602
339,36.989665455453036
340,5.918338498239647
341,6.162400102756573
342,25.136331348466022
343,16.550277620877434
344,11.476003417775301
345,16.09376132861508
346,8.187419914873455
347,5.600811222963876
348,9.219680180729272
349,21.524732034990418
350,31.695033647052696
351,3.758723161296647
352,28.734734933897986
353,26.8382161976882
354,26.337808677767526
355,11.780784253406214
356,22.447491871979103
357,18.50813396898514
358,5.515829242356224
359,3.116073589064757
360,2.5477762788463876
361,4.350280938729059
362,26.040440982242178
363,25.06558284045493
364,4.705910135824987
365,5.2433943151397395
366,5.564664000551691
367,31.219158117813986
368,11.936900133046322
369,2.617981845457202
370,6.985628570661029
371,9.318093938412233
372,24.216996680303225
373,19.00916028508877
374,16.422641788025803
375,19.29053408076977
376,18.081348967253053
377,36.66961289012654
378,32.38235113311796
379,18.15886900649643
380,11.925198492840865
381,3.041409173121819
382,5.040970874640378
383,4.740628874690779
384,30.11470024127642
385,4.647301273580743
386,13.093210413142947
387,2.9563231709853124
388,31.199153049621117
389,21.07251304345542
390,24.643519664142254
391,5.583120217965416
392,9.134812636134688
393,47.826464800110585
394,26.08992648292217
395,6.161727382050192
396,8.461775840136243
397,8.848543048171761
398,4.982418514722189
399,14.23475111131969
400,23.43509853380782
401,10.828407910059921
402,31.289299629792527
403,27.883531842965894
404,4.356147815311022
405,11.053531753241916
406,43.94625339598137
407,6.278680185131443
408,4.048524048102715
409,6.158837065750395
410,20.28450369292726
411,14.018894680949222
412,45.934171978324564
413,4.465350499403417
414,20.154765437381524
415,35.743745610181726
416,17.17550483145309
417,7.578173290278545
418,4.469116311280736
419,9.80613086981578
420,36.443494919343706
421,8.901158926018072
422,4.656103849401872
423,4.652780332465187
424,43.70893651202982
425,2.9038375886382775
426,19.920539480259745
427,16.078793497704176
428,9.34540819689209
429,3.364953479278725
430,4.169416950161981
431,14.650779269817045
432,35.08755636532076
433,5.109933835242628
434,39.05064877621465
435,16.7776670409743
436,18.62599595321267
437,3.8917493795671576
438,16.16613091251352
439,29.571295103379576
440,57.6987681945098
441,12.195167071433406
442,4.440649845559125
443,4.177850164380948
444,11.45208992618127
445,8.998094532283082
446,16.310917502959875
447,7.099533935244888
448,21.54814830869671
449,16.180215031617788
450,32.909811207366296
451,18.10283567537997
452,16.35713744720877
453,25.31660835135472
454,32.279248465939126
455,7.79319214683087
456,18.419700468358496
457,7.354910329212025
458,24.26903800350624
459,4.419338374406227
460,7.872278117101905
461,9.25362154398158
462,12.118656472809501
463,5.270408160824976
464,4.861830248993734
465,37.05505138373551
466,31.07554492082045
467,10.015746465648744
468,23.91263119281738
469,15.263255750394874
470,24.06793790445164
471,7.731878245067915
472,27.514194378015056
473,3.5938579717366714
474,27.70459827941915
475,11.736575821821738
476,9.693403105067167
477,5.448330448815769
478,5.088707460522373
479,29.1044796573706
480,8.470118197968022
481,40.87223745590928
482,12.465871871162463
483,49.29702010424877
484,6.594745462328884
485,4.783744703422144
486,4.4849407246637725
487,16.805882716945046
488,40.34247807901197
489,6.619774204148017
490,6.472540645932827
491,4.339501463907746
492,42.2849048927443
493,11.940970680271946
494,8.548391959879766
495,33.31691146225426
496,22.86100289956232
497,31.921187910546518
498,27.652723467261282
499,4.303372420421243
500,8.229409892494138
501,9.348112847432597
502,10.182106477869379
503,14.605111806093669
504,14.06438910308147
505,43.58222814158009
506,3.6055064805475876
507,16.728161615825595
508,26.376090416854886
509,18.69803815089168
510,4.517081143948646
511,14.140003687951133
512,24.087238346361154
513,11.488103003363438
514,10.694509642588814
515,33.43670635727246
516,2.5537893048516502
517,27.99667619658356
518,13.94662792401081
519,3.7404845393409007
520,5.519435346161521
521,13.52472145082331
522,15.053957083321782
523,8.91478088850977
524,5.58572431872954
525,13.648758182553857
526,3.8496281013810703
527,13.50821804831377
528,24.32567915758022
529,11.92386706655086
530,8.234949094452158
531,47.10567616036485
532,11.605538478144293
533,11.298072747258914
534,17.17908872967186
535,24.444959108306467
536,12.187073089201874
537,4.5459228220801435
538,11.051561354359787
539,7.137099217391781
540,47.99740625280012
541,6.384758485338031
542,9.646666190548398
543,9.422477333222977
544,28.02528167230822
545,37.938240990093156
546,19.02410767006575
547,9.120255989839732
548,25.696692448825445
549,7.741673686411513
550,6.199901965796438
551,9.463960400953509
552,32.007628525772105
553,13.647455667487295
554,7.42723259853673
555,9.463157701235648
556,5.776488909359685
557,5.621898904071349
558,4.563499536749741
559,8.273478685290536
560,21.577784988618305
561,16.32298134551266
562,8.098158317911121
563,5.886473472302002
564,4.558084641626888
565,13.010622829416315
566,7.744323508899966
567,22.704781190841373
568,11.174796081829394
569,4.127579101185985
570,28.479445790787757
571,23.108418304146202
572,29.59761362988018
573,6.864988996199018
574,25.83527544231903
575,7.855125917629738
576,3.966592063639087
577,11.084264939047811
578,4.06864630182857
579,13.378852532984084
580,5.497546478886407
581,5.7115653693655135
582,6.372764247537823
583,5.6046547102407605
584,15.747191670176852
585,24.950541499933937
586,30.0705520998051
587,26.87452666919061
588,3.728936405939429
589,14.862552966786032
590,5.038729902877931
591,15.719659415634768
592,23.441089115517407
593,26.379205532782947
594,21.197165939379985
595,3.876663795391614
596,4.624636015740202
597,4.430342272562456
598,21.88429929715463
599,6.098369009779308
600,21.51042968482801
601,7.400320773305261
602,4.148483338744758
603,10.672153221432987
604,4.020614366169389
605,21.495381277153395
606,4.766496415742763
607,5.142270053879265
608,17.657871760391732
609,30.366056063684166
610,4.4402431928934645
611,34.40566671955375
612,5.5063882230995835
613,55.979747181339086
614,27.422504050574354
615,4.725843807057056
616,24.953539204494565
617,8.768530996434801
618,11.061591873647334
619,3.377525111506196
620,31.120485985579258
621,4.831878805343949
622,25.54493705434248
623,45.97169615770133
624,9.978530300976882
625,9.046460992797197
626,4.409977542328215
627,23.247833749819964
628,9.527311456713555
629,21.275739713605173
630,5.636790619823064
631,4.682268197294401
632,9.70329932708808
633,7.730074522471707
634,12.119062141210046
635,16.24152730681349
636,26.423096075439783
637,6.780170696244405
638,3.84972684012096
639,8.350630255765354
640,16.28614015573012
641,4.237826737418372
642,24.759114859159933
643,25.580963557986294
644,29.957601737577978
645,6.094356957583462
646,9.111018689084434
647,6.46299680430882
648,6.041693841326907
649,27.01339865849079
650,4.36467202912295
651,3.3524597794021416
652,18.52855368743142
653,13.732196858506615
654,25.836260829067875
655,59.08978096663926
656,13.950079942870278
657,12.074259231089805
658,7.440455168928411
659,4.70838158016285
660,4.626329214712295
661,27.658113874306817
662,21.845950640601146
663,11.867476601361268
664,33.98574490539142
665,6.001596022762839
666,16.712811214795874
667,24.459505334532377
668,13.12367021021877
669,3.155672788002547
670,32.82011598113956
671,20.39035948939376
672,4.28137180605023
673,30.952804845535677
674,14.773753751705899
675,4.6526590693079894
676,20.998615269115582
677,15.740421165968838
678,6.728817199062991
679,29.791073896733693
680,22.397992009435303
681,25.749826317268823
682,17.808108683072913
683,20.59948307795855
684,20.82747888404577
685,10.031220249284257
686,3.8588795583716506
687,4.442107500348496
688,3.34610051949046
689,19.973094771407574
690,11.888596299945316
691,29.422145403643757
692,9.862508584239949
693,30.530831521918625
694,5.4982802264040105
695,49.25329674832073
696,8.244451518728713
697,10.584061077799857
698,24.03298686436927
699,27.267610859171576
700,11.576540994383976
701,41.12169020391852
702,4.532393407577594
703,5.247365988035956
704,7.672825138030188
705,8.39946254302244
706,16.11517989976742
707,10.310297137652304
708,5.697116796560329
709,4.6515255397971735
710,22.37907829855544
711,5.122719491538152
712,5.588938587866891
713,14.65636371013658
714,23.3810363914386
715,4.323330098886969
716,14.948510935388642
717,6.541073389568956
718,15.988302210568513
719,11.582688030333891
720,6.070548164905237
721,14.986256449459173
722,5.859361028599539
723,5.436193413985814
724,12.633227622998849
725,8.193788547673488
726,20.546624179704555
727,8.92607326236819
728,23.84210900292987
729,4.1165572063400235
730,3.1453477430851042
731,11.026377901608623
732,17.96974405065881
733,46.63690318347295
734,6.381679214362956
735,4.0742306027173845
736,15.068935735089779
737,6.393535740811963
738,10.26484976095926
739,3.3448894165092264
740,5.981729641461767
741,18.51400714580695
742,14.78849357002696
743,9.998934726051205
744,4.568950229446527
745,40.283564261669554
746,13.054821023857631
747,29.215682228105294
748,24.09102628646194
749,7.828159063156484
750,13.04119832018616
751,13.409429002902746
752,10.294517287856456
753,4.256255386410174
754,23.393349715162433
755,34.795065240883496
756,4.2445534309656185
757,5.592363435402171
758,15.45996345763444
759,5.644412307956286
760,12.727754514521603
761,4.951007133927292
762,11.516576430191574
763,4.471288575575136
764,19.973526053873762
765,8.96119928229673
766,25.292355115648693
767,3.4633739969014856
768,4.323822419293522
769,32.732568695472494
770,25.007691922647048
771,11.78421712482762
772,4.760280798892079
773,2.7816694886797233
774,5.1702011439295585
775,13.052929325491698
776,13.263829006127962
777,7.735853175089884
778,17.956436232397696
779,3.557667941556616
780,5.6940452951224865
781,3.1163057870532236
782,5.7760713497513985
783,12.202453492516112
784,7.853826208442501
785,7.461253935984876
786,7.573903076970251
787,11.508484927845993
788,4.192651024991852
789,34.393792163636064
790,7.91514753572721
791,8.11237633937627
792,36.791323250202325
793,27.002919009127602
794,6.298057131699867
795,6.41545398843549
796,33.06086394343993
797,16.942531838001184
798,28.350102344688334
799,10.299033708114546
800,15.500461657085568
801,36.17022593286798
802,24.001057128411126
803,3.7024337928955133
804,11.143886014754175
805,2.780860239479026
806,33.441247338619775
807,9.877315391052587
808,6.794075127808867
809,15.032894289706643
810,39.041994212994915
811,12.218405601116789
812,11.499742364362284
813,5.5705231408174045
814,19.060565052485362
815,36.665403181100665
816,10.223369897625801
817,15.979955531976207
818,9.083294337657746
819,10.344425505592401
820,5.6573077400843745
821,5.3275178348370495
822,18.14792453042942
823,18.85410756894546
824,20.222399307270855
825,34.11196091397459
826,14.52084455119675
827,13.69308170143586
828,6.138481403273903
829,4.7376319725887495
830,28.444842246540286
831,4.629588661498665
832,7.407994199173564
833,30.576873167596876
834,4.017133114227388
835,4.119963911929018
836,16.64037730451404
837,21.694810185845622
838,22.695451715078235
839,40.139935036065715
840,3.360116001567254
841,3.6291324862465872
842,29.80969766393449
843,6.70364211696686
844,5.866553902450948
845,39.44654973206802
846,5.39207008899835
847,5.617682484279443
848,5.107988175567245
849,43.24900114258411
850,7.505208124577711
851,10.752558459268288
852,35.60231412874064
853,9.643643363147154
854,5.471946487150904
855,8.742836619894065
856,18.724632715850763
857,10.335918315865007
858,10.871557483811756
859,19.788565170853047
860,41.88107479221437
861,14.770467527770498
862,9.972171297369664
863,2.812525526115108
864,3.4803998333215684
865,12.755401929426627
866,17.06269612240579
867,15.463553502263203
868,17.80778713648597
869,3.633445336681218
870,13.473450443262974
871,4.224014123620197
872,15.698750527328023
873,13.680156690999903
874,16.17346835068095
875,15.795249972946545
876,18.222990286712513
877,4.331001638536912
878,15.673018737126636
879,29.898396760112856
880,3.596776354038398
881,15.416501661794904
882,33.07518454515511
883,10.967333397998916
884,20.32772937363352
885,38.206048798382184
886,21.187335035687763
887,17.810175647404094
888,9.372363112804235
889,25.718150506179665
890,10.316302209082403
891,28.644119793644375
892,21.76106026499237
893,41.87904907547957
894,2.6499748255029187
895,24.509514310836984
896,25.439855958893865
897,27.164401189322398
898,9.411195698416337
899,25.97784707123766
900,5.291268340787184
901,6.459966833846955
902,9.339815992633872
903,25.04390938216106
904,8.459457867022014
905,11.037492413941548
906,10.123136641442047
907,22.31778486815924
908,4.591916182505113
909,9.653719701919364
910,3.772958494446358
911,5.036653842499485
912,14.066704229369915
913,26.88890447305488
914,24.315497523378333
915,8.868160060549082
916,5.98770333322244
917,17.12691912559609
918,21.376918831879394
919,21.32786321760806
920,11.855926684361071
921,37.38230255637026
922,8.46192621236174
923,5.780546905814645
924,22.77847261417262
925,40.002539943989504
926,3.521756997250042
927,32.09334920865709
928,10.064975098694536
929,4.257391064255933
930,23.846872953461194
931,3.5828403667463244
932,25.829570305226948
933,9.199500106437116
934,8.147858703368843
935,28.220615362025715
936,33.637128773455814
937,56.71630629784846
938,27.5339636666011
939,23.023379105277687
940,7.761815390899433
941,5.307963741115535
942,7.771882259484423
943,5.111589126190797
944,14.706386982787054
945,12.143528917408359
946,8.343507912143995
947,26.804336436308354
948,16.76048705791611
949,25.619212232500747
950,5.225182230361322
951,4.723146463761801
952,3.219674381414619
953,4.4950640282797565
954,4.483491501570772
955,5.997903181459491
956,44.07168310967307
957,23.763566869087835
958,9.240918980311333
959,26.0726498153418
960,4.561928453766216
961,16.129244869111798
962,38.47148851109681
963,20.927174100901663
964,19.224770794328617
965,11.61281212175029
966,44.973293519952826
967,17.27580591145573
968,20.465141623926947
969,16.186824334493334
970,20.43660188980935
971,4.47356365353199
972,25.44541707709986
973,4.821759781956817
974,12.972565168278825
975,28.823752899967975
976,7.512298002745118
977,5.999872469449667
978,10.029374038441599
979,16.365200578794216
980,16.92270672799769
981,4.984179704495144
982,14.176088214151582
983,41.56866489399367
984,5.48117948088478
985,5.8136604184717
986,8.541206772037558
987,3.9497495031171628
988,5.91177252003911
989,49.9794385076819
990,31.636285894199005
991,4.531348695995934
992,22.76175160777298
993,15.48903598471952
994,4.459548838676114
995,17.746875876485642
996,6.006854030984083
997,14.65849772611153
998,2.4934283518220153
999,24.38092885936535
1000,17.480369843516208
1001,9.887453047072865
1002,2.738114595388597
1003,40.8642240373572
1004,41.151809273842645
1005,9.341122753179471
1006,18.34995036429093
1007,22.97563992738053
1008,14.945854915475126
1009,9.918825074551497
1010,4.601706469684288
1011,8.847199692095364
1012,4.413992253733203
1013,15.689105718700485
1014,7.260916811113445
1015,3.9766316375898256
1016,24.442093942862464
1017,22.08585402106808
1018,20.545305164294827
1019,4.863002657185488
1020,2.8973739371274405
1021,6.288707004688042
1022,16.14649255145312
1023,37.43186919135624
1024,4.022004896833605
1025,4.374348405416394
1026,4.419826249869216
1027,15.309628375311314
1028,14.018214020799395
1029,34.436306965605844
1030,5.060614891733639
1031,4.765905055893783
1032,12.492858660425833
1033,15.888618537159948
1034,13.043255270146942
1035,4.576974789249574
1036,13.357691971605403
1037,20.417456152510397
1038,7.659065460555456
1039,33.148662776137215
1040,4.912393728513727
1041,22.814526930000405
1042,7.767104834974451
1043,21.875452029773385
1044,4.785745890667566
1045,46.0489611233898
1046,28.92096658919064
1047,4.018517413357143
1048,27.347819396166614
1049,4.054073947973774
1050,4.24762466494948
1051,5.335497953350558
1052,26.705714297977853
1053,57.72816845600871
1054,24.707656529711024
1055,4.347786756412115
1056,11.547977764822567
1057,10.019229462430422
1058,4.17844833804703
1059,29.041624696767123
1060,6.719272465366838
1061,18.63422011805092
1062,3.860760645828921
1063,4.241288689233652
1064,2.6616595426809617
1065,5.502152340463148
1066,4.124275803431403
1067,9.521529084667355
1068,4.919436315179966
1069,4.609877806818588
1070,7.854990185669076
1071,38.026199067479425
1072,5.681577533854909
1073,15.801235242939779
1074,9.93782568631186
1075,9.842140477109952
1076,6.530477683383539
1077,16.43866919606073
1078,5.3800266167593165
1079,5.246539927747933
1080,7.823878920239665
1081,15.906668594252965
1082,3.7566394923624027
1083,19.93880034772918
1084,22.09078182092045
1085,4.419969936224049
1086,29.53845191043304
1087,7.161461851117618
1088,23.47004301447894
1089,13.019510101659396
1090,23.523048161203548
1091,16.386141425856266
1092,8.612515162307439
1093,6.193938769586217
1094,8.972727445834598
1095,9.220929762229298
1096,34.78194571482969
1097,7.254195581626077
1098,9.34375916003689
1099,5.838932980894223
1100,7.794891592612554
1101,3.53564489118909
1102,16.113950201798172
1103,4.995767607507845
1104,5.508941514549517
1105,6.081031259680846
1106,16.476667891964468
1107,49.67883687030409
1108,40.49849002861909
1109,7.8257537550727845
1110,8.479372370949688
1111,6.41162730491263
1112,4.605618789056603
1113,4.9108230935607295
1114,26.926934483724406
1115,21.019850604819162
1116,5.544431282959888
1117,10.584765484976582
1118,7.63929164240143
1119,5.591758040065584
1120,2.9516830532124123
1121,15.680651044973873
1122,12.815035385598854
1123,22.098177690144727
1124,2.6172455674617816
1125,9.666211724719586
1126,5.229776781436276
1127,26.51654920412996
1128,2.538719676672216
1129,5.514691899403652
1130,40.11971219820477
1131,9.712404754620984
1132,23.343389425136685
1133,54.46585058945267
1134,3.6364977981189095
1135,5.4485961679892725
1136,8.664108856015542
1137,5.02895504678957
1138,25.078396325335884
1139,26.136872876389805
1140,16.704354712399866
1141,5.897921503247535
1142,5.506987059890301
1143,15.9080526792536
1144,26.54678215418412
1145,20.14050842702495
1146,4.530755403818571
1147,8.534005612749914
1148,9.171215586364237
1149,26.75337669729431
1150,30.853032934096692
1151,41.61318764975736
1152,2.9591812185600275
1153,23.363283957999744
1154,20.64644979578014
1155,38.553864918806624
1156,3.0928242120415272
1157,18.653714028416076
1158,4.04632789071543
1159,36.08469717143993
1160,5.541966464360114
1161,22.89381950074903
1162,22.74935764828439
1163,16.647362500135984
1164,6.608017403177791
1165,4.621824600619725
1166,4.957960649887356
1167,4.3536719180070875
1168,16.930457730966506
1169,12.097324885652151
1170,13.254911434509593
1171,23.27230482772202
1172,17.368143941106386
1173,13.608080188922848
1174,12.496639208856637
1175,9.135282881145493
1176,2.5732071518035227
1177,34.80590558385129
1178,52.61039647899412
1179,4.538879265318617
1180,6.187515652338161
1181,4.799843236695376
1182,7.184377826342882
1183,4.002562806946821
1184,28.941517451974796
1185,42.63985273889359
1186,11.40258878769639
1187,14.752385089625216
1188,15.342334744413517
1189,4.536947443368927
1190,3.739253612513769
1191,3.0148965789933726
1192,12.498350315608773
1193,3.366199371986786
1194,10.314459786596915
1195,29.76679688711095
1196,17.773160632751804
1197,37.305031686302264
1198,10.838315669958043
1199,3.2938394902138945
1200,23.33212125284274
1201,16.69208099996421
1202,5.930526686936824
1203,20.93338838966614
1204,27.344051112413883
1205,9.002739737979063
1206,4.449179786973389
1207,5.837004480751985
1208,40.881223666753435
1209,17.941119340596035
1210,5.735335598240867
1211,51.6819182596938
1212,8.037968256389066
1213,4.527053741352787
1214,3.7466705902683906
1215,12.774367670166102
1216,18.684938892333072
1217,27.49465330496047
1218,4.467477033075013
1219,15.462846589094687
1220,30.0864189335933
1221,4.521538653421394
1222,7.696579088002032
1223,4.615518125038926
1224,24.08070304433971
1225,4.17601554999162
1226,21.755787160129536
1227,5.2631025348590885
1228,7.855495294613446
1229,13.865655088773785
1230,2.946794615194585
1231,6.295381744232271
1232,12.585277927514001
1233,6.006291366026272
1234,39.933670094402544
1235,15.247747115607824
1236,4.064309033454869
1237,15.304967369670933
1238,10.022830736789771
1239,15.452801631180566
1240,6.932790540823197
1241,11.58292540472427
1242,13.89763846153516
1243,14.886260918364364
1244,19.431030884024374
1245,19.896463951339086
1246,6.163086382383105
1247,6.388020029703191
1248,19.216153592903115
1249,9.208557290250068
1250,5.682613232045444
1251,8.253144687970877
1252,7.190635893607873
1253,2.629060029871348
1254,4.350805905949089
1255,23.880365874935816
1256,14.996378906291966
1257,8.150076511170534
1258,5.128117302431191
1259,7.855893985888259
1260,33.50433069659496
1261,11.184322971231126
1262,38.657587033068886
1263,19.51278128184382
1264,5.494982770439171
1265,21.92030134368458
1266,10.462583163115799
1267,40.47938245198151
1268,42.2238662522023
1269,14.862202095741782
1270,30.19483319592795
1271,26.888697655027613
1272,20.07526270339868
1273,14.441151566361853
1274,4.830851244719391
1275,9.98675188498461
1276,5.626849146873942
1277,11.19757824971132
1278,12.478995778160222
1279,9.977753444035008
1280,24.75956299378085
1281,35.95241994990539
1282,17.451814445194362
1283,7.033825143875262
1284,5.501364338026056
1285,29.296990732387584
1286,36.29598531533061
1287,17.76173910795278
1288,12.754389803323068
1289,7.8028608679106215
1290,17.168248646607932
1291,6.03891968512673
1292,3.6837639385918273
1293,8.927671938207785
1294,25.369763895939876
1295,20.52605895107508
1296,13.94364734243676
1297,28.01660585728323
1298,4.783488131113867
1299,4.898925047902355
1300,16.93843854487298
1301,31.612143375584573
1302,38.996128979355824
1303,13.358013966592749
1304,5.318914587037801
1305,10.166191441147884
1306,5.789664317556513
1307,17.282148090560387
1308,12.720215716271982
1309,5.622712179883926
1310,9.106985530226842
1311,10.768485561521219
1312,28.239286072254846
1313,35.5240409728912
1314,12.573056605272589
1315,10.549672950609493
1316,5.057771369009952
1317,6.718433084824809
1318,12.870567609817465
1319,11.465373091424826
1320,5.614113067131675
1321,4.443454107002563
1322,40.77421065370565
1323,5.913925738351705
1324,4.5430388165175675
1325,31.152696836592575
1326,8.335727690643035
1327,4.457987563829475
1328,19.0266428029851
1329,11.203596237368112
1330,6.032003484045399
1331,32.79440373727278
1332,13.356024282910981
1333,4.606272659519132
1334,35.86714874152358
1335,6.264910751748705
1336,8.529215925355027
1337,4.23898643230765
1338,26.697598540078083
1339,34.12459587214029
1340,26.10992448430741
1341,5.131455582020899
1342,8.044248026725068
1343,11.276089443898769
1344,3.749973814054856
1345,4.412139553592529
1346,41.53840878840299
1347,25.340962771838115
1348,8.170816892693134
1349,10.831672542782533
1350,29.772445802034337
1351,6.430177913204166
1352,4.246906732365063
