cereal_yield,fertility_rate,population_growth,avg_value_of_food_production,gross_domestic_product_per_capita_ppp,net_oda_received_percent_gni,per_capita_food_production_variability,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,political_stability,Urban_population_share,prevalence_of_undernourishment,country_code
2395.1572453911513,4.085173952063442,2.024773371084979,181.96066654412013,3862.080255655529,1.4439859433051718,5.771588346202715,66.72880423850191,23.167937240465783,48.45245604592326,90.03932001319184,48.09213043708161,3.4961252516234174,33.11719786086584,-1.5303920454491615,0.3561076758434092,24.41789528714248,e256731
478.90242541849824,2.188501657537426,1.201594363267406,238.3291868218243,6113.954649815197,9.08377981290283,46.13156487141809,93.19024546563816,43.4782396471511,49.399777998936536,59.87655924181338,16.470894825283178,10.022631926336217,13.347116391136598,0.8660956612044047,0.6373602855121681,31.004404667261056,99a7c06
2226.4853037978187,1.6696519943231114,1.1812038119201382,91.21418217956015,15811.162485631608,0.0287335777017964,3.3150283007784855,98.37065189602042,63.927546696933135,34.226800902941704,96.89147489037472,29.05880977797743,19.468331367917344,0.5518372637813083,-0.9155324670807172,0.7381080332661127,5.577997121308873,a0b37e7
947.1106464769118,4.349124160242472,1.712128907036386,99.65928120237464,1759.154385221576,5.1945906397458685,3.7591387342368834,62.432722208419314,7.9889078188606355,51.66232388343712,61.97949484373461,53.0312100764283,6.1476495015120545,37.50408703921649,-0.755657985620265,0.3592098856967944,54.80681740336478,d090b87
2508.87752826923,4.069036456793006,2.0524493774096637,185.8468342353423,4160.267598590124,1.561334680090959,3.4896945852677197,66.09970020362712,24.122562122072463,47.636230608677494,88.06714174079626,49.48848525875397,3.8445051479040737,29.02784636689132,-2.0566678842045403,0.3451658461557262,22.21246703302764,e256731
873.3144967551448,5.746976748433162,3.153459924607177,74.99150184215306,1524.7833623723925,15.725353960226967,18.035767952967433,69.05666560245265,15.285873917661245,61.78746707793918,89.59908532907366,57.555223052959875,6.64863686939629,1.7802206123442994,0.009829847622227484,0.5756914324899507,9.104515288372713,6966b4a
3794.660466451458,1.7328365756408033,0.5546658745768763,31.880494754412762,58007.468233243024,0.5094241378763958,0.7851702339956147,92.25620360617008,60.590500953830635,23.61507871856847,98.74971092654944,24.97383777592454,22.01191155546405,0.0,0.7227491179019859,1.0010484994201552,11.284748131140786,79c89fd
953.6618894090967,5.333335414918551,1.6457035028968334,180.86880283791885,922.7379815312088,18.61765106927334,11.776949409740546,88.32205881701157,4.018467324771334,53.01224909509766,68.92676873268553,20.920349764528307,1.4147096557426866,3.970510191989845,-1.1656019492834735,0.17706864635639105,45.100830326831144,12c8f8f
4188.559506379051,2.5713184445040618,1.3899452197337256,235.0025804215503,12470.543184059796,0.27137392410183714,11.533194252893944,89.16770788723838,35.60294115778736,52.522019261926495,91.94309982189444,25.241395680183125,24.170332954724607,4.115783542685782,-0.02033859150698255,0.6473747088922087,3.5650899406834125,3e049d7
1051.4609752844192,5.398339578263769,1.965281677711424,181.91833073751786,859.6670590050478,6.158421154933352,5.301942835016862,66.51236481657968,17.303260205095008,54.7886609370893,64.13286636555914,49.29417969141544,2.2352652633267502,23.398861634694338,-1.9105711035353852,0.3732566994716475,42.20181431844062,e509cda
2487.506143825036,2.8934201837636584,1.5633401835058796,153.68342768917663,3430.420916794011,0.14956101822275794,5.664423019897053,74.89389068224544,9.931135279540014,61.83674435060562,84.89999597278022,53.12269778964196,2.198079456244721,55.31506689995451,-1.0557877720751765,0.2936178976437154,19.27343253777758,abd1492
1243.7113828133158,5.788104836718067,2.701659585256973,205.3008936942953,5398.575240937228,0.5048058904156509,12.575160220528188,98.04668029693275,49.273241837431314,29.436135743781918,65.66885812995997,50.05353506806825,8.706040768452729,25.45224485304552,-2.0684427361724085,0.44592038333441725,6.71032785402967,04952a0
1315.5511236259986,6.9161286095222865,4.555175204394752,118.80572162210144,1071.7773102902229,43.34692621163804,14.571221198773308,92.40880730696193,13.1622120420117,76.99526987490702,37.20125559000818,35.180291702510665,1.5247405907410565,23.767491616338116,-2.3079825422721783,0.2292561859261033,36.66894381887202,5dbddf9
1561.5991454070386,6.679688912603991,3.4185429105182106,171.0025050310174,1252.9209492261866,13.933404296578374,3.454295168749444,89.97076495306935,10.889386149229855,45.86306729141963,64.70200987050454,37.5055163601316,1.8648167542379468,12.210058648831508,-1.4374251311823898,0.13053715784762734,24.186690201581122,893d538
1124.1157035767835,5.603861686656589,2.6860327659623504,151.8687956349101,2473.6542554935018,5.706484520469705,0.9973056992241616,65.04844076445575,10.119663188441912,57.1146479246301,57.335121529879096,42.84813011788658,4.593794706757695,30.975428863149446,0.7267172379418154,0.3272424205595511,25.41680254388637,d3a0eeb
2179.723387558849,5.025631706748102,2.511061649984109,270.844832519754,2904.650548803991,4.3442767135879246,10.123405309304164,69.17353146878777,31.49899804182333,53.78352065943367,83.09775483824319,51.20097223966685,7.378962507372543,25.521965566159288,-1.0156081231876477,0.5389448553900568,15.106040758022473,c8e4701
1127.764047140245,5.770336819530443,3.9150968439315768,132.23702078235442,1036.4035271155446,21.26005240559086,18.94990595147587,90.00400206344199,10.96422586306418,59.649315243249426,51.50547352332025,51.38474782768487,3.856374964345928,23.66057588218749,-0.4365728478046848,0.37044387094635584,37.34127062922307,f405b98
1599.6698441576896,4.114833051824174,3.4417789295079557,150.78606286168042,15974.684260942537,0.44331291191071104,4.281712303628911,97.68721066930992,39.62687127909413,50.84104595521218,92.38812699094345,59.26254488042976,12.350751663792956,2.7294978255801072,0.3902386088270506,0.8593347725396504,8.614644440926112,7e222a7
612.7777361399193,3.7490812025408413,0.8408294353226011,58.60848697892429,1895.7551520815493,4.754942126738069,5.39479278233917,79.42119239076774,8.930309561766373,81.05003274816946,77.97078918028663,32.737826346108996,8.883803281949806,41.88008565652096,0.0712782244894573,0.21112985047733013,12.423891541553216,5c2e474
3475.8093782687915,1.5429122063737175,-0.3606294911718424,399.30651223697686,25825.22970359601,0.19828712330843565,8.04013731560193,99.87414034446213,53.36202185393924,37.26918036651856,99.45870535895996,23.34475296358584,21.829858122543406,0.0,0.5999646269795135,0.6722244941601417,2.8714982100886934,10aeba6
6160.33173669719,2.326989639540019,1.33349460100265,92.15301327751362,21068.062379963976,1.668922215906102,3.3545243280797834,95.14180761916327,66.23905866063954,34.162723566864905,100.8283459090668,22.891249190537685,24.73678295259159,1.5239686518276958,1.041200374272966,0.5743146048694296,3.9221344620351632,0b6e276
2002.563294778429,1.7545152745833394,1.1451345459591136,330.378457422084,16498.683446902105,0.022583230804400715,11.777064901223547,100.96348168108112,21.645091212613053,53.16873970067429,93.72615884194192,27.323506867870265,18.93449920917838,0.6029889134515897,-1.5370912680968707,0.6956176725976566,6.0176428353338745,a0b37e7
4484.493661411855,1.8773616970654612,0.9795649508622496,226.55338084202927,3043.251438205372,4.148219268772912,3.4305713449625785,92.38184714514603,17.828159772877477,68.90723343184135,82.93233201876745,24.634369613892023,0.8890097363961871,14.623072664008674,0.10165194162572404,0.2587281169266839,19.19779952610043,2e5e810
4956.0623854086525,2.4758591385254043,1.4448765951637268,90.78215131899096,12438.578792769516,0.31380792973114324,5.644939425489701,94.06637970627592,64.01871054446136,34.088898554683695,94.03583510421151,25.605126473206283,25.564819479764186,2.8322176259702814,-0.12940542518683565,0.6380291091374093,4.035602577135402,3e049d7
1825.6737844366467,5.5935826271112665,1.7546804783202667,257.25952727393917,2652.7796858035003,1.0981977883179512,5.55362881642218,72.29828052251143,12.827806400952607,64.73534680244866,77.43378793209496,50.54736455497033,5.0735315974920665,33.10257693664294,-2.1773380905947084,0.4750956009393939,16.83800633420151,c8e4701
1027.4285209600837,2.1848822409017647,0.3834559941922117,127.50432979054385,11093.436242455295,1.631521378641409,6.7467376339149565,98.46170710038845,40.69304808393972,26.83074469595819,98.30669783644665,23.289438149624925,19.37265692904384,3.2963304935491524,0.36362943845110973,0.35874259944374437,25.258495625166578,0593aa0
5439.982503699892,2.906391926261479,2.9026383611253364,114.24949942665691,47768.74043283327,0.003222602939320154,2.4373579163515955,97.81846328569642,37.861957532936906,46.051615932881354,97.7648869268602,42.08778107635954,29.41535228362584,0.0,-0.4566864108865816,0.8073444155501643,6.401602346558112,ed9ad13
3636.0696365856643,2.380871991720125,0.790353454998775,304.4839417234621,3950.868283615625,0.6374258943078175,7.257264401813695,92.5541227040109,32.68326341313321,52.57146360234679,78.56444652789855,40.5632516584464,2.8547787051586635,5.191417220104585,-1.1256353704830293,0.30896376290395383,15.221078388038904,ba2039a
2899.3224864170847,5.737062986154134,2.412008286946969,90.82183281974271,2126.324882417397,7.331873883875855,10.66893367144034,86.92904029749052,64.05474511300922,34.078920188656994,71.3370773866406,36.7960699328002,1.5378547901886186,23.68783851595468,-0.19954656005183266,0.31876505921656867,27.023266475389644,6303e84
1081.2787871725704,4.615329275374163,2.6486108354773146,115.98161657587627,1262.1451885107974,6.611160680449362,2.8988529312898286,88.15497189147256,7.463596711302111,72.90940280638215,62.41990257284972,50.59131811696938,6.032258719525647,52.31694177300655,-0.3841875354248684,0.40416886200848223,15.890207093794816,4080343
1587.5935367451762,2.2284496374110137,1.167433052488439,115.57552929743295,18637.6561918048,0.6878139733484241,2.6418281883117984,83.75711888559036,48.211407210309574,28.368674299839054,96.33229902423832,25.99050312372005,20.181447873877264,1.1033092352346985,0.8593235544993045,0.3093447547163741,41.792469689720775,100c476
3067.604381281901,3.4868409529428828,3.0956998175831543,571.4626351374742,6983.008926248391,2.93117536631554,25.57193758947822,94.02945694419488,30.45692558689969,39.58169172879221,86.87926176649755,26.178208737881732,12.827162815737053,4.093469541582402,0.9679919884504598,0.4868125040097323,5.060971783093144,71dc81f
3308.551614747932,4.5808066868942205,2.785421127887364,150.66994263288325,1354.5581775739847,4.651408408461082,1.7787070625999764,90.4016620439968,9.842485531035383,79.31970013439756,48.53821064831885,36.18526520297532,3.452542662773102,43.28378823071404,-0.7602350213059721,0.33154172808125987,31.680425347549967,d680446
7137.2746648014845,3.259136010703826,2.0965318210992967,245.7978369849937,9841.885455994574,0.1857664831057729,10.890775846624178,95.61835996886431,25.45330716758237,63.37988529199506,98.85003126321064,29.312024328570494,26.534925284611568,0.368129915012906,-1.4196589717616757,0.4266814047531893,4.413427014155264,11c9833
1186.7543438166479,5.4627241299494385,2.7493474398764475,156.2543775393154,3050.9661606958284,4.088626983010311,2.3428375665010583,73.85276800828575,11.13719495607439,55.941646915502425,61.46914054467568,50.2304444367243,3.7014769842996587,28.682727414294163,0.02581238080859672,0.33978451422877376,21.862648090154266,d3a0eeb
3799.0224603844017,1.7576332954735543,0.9056093208298822,30.44927763805,51059.033118072526,0.36973423304819,1.5954911439053232,92.01595966946456,56.28073958069797,23.15231718371516,98.70531224450733,24.30244766655299,22.876081649280952,0.0,0.6431380093496653,1.016440807216166,12.24356018360872,79c89fd
884.9952350965805,2.214559263395502,0.7086283884239518,359.52072110781205,14696.853567356962,0.6702878436646368,19.09141897464716,97.17783835442069,44.42906409937061,44.35780960405833,94.80757027017445,32.89021924077207,16.587052090799702,0.061426668343269035,0.058873498037370624,0.5555422685598994,6.090410559200427,75c02b8
2765.427221021114,3.670070394286276,2.1277383897382114,189.3852522454174,4389.162285440116,0.5739678354985679,6.977755345412677,90.7789817729888,22.058096213901287,56.92304573148272,86.37749555929409,33.99561559879931,2.711785902148144,10.503744512514157,-0.9184926536700788,0.4645404919932742,18.94183650646539,c3782c8
4342.336141508751,2.880030092269367,1.5457890406272803,224.36335197148475,8443.711876537149,0.5718937588076229,8.799343634575816,90.10768640334105,20.76171953320989,28.78841213677587,87.07421528246657,35.32806402592846,13.659086213695767,4.609300672615955,0.04993750212086883,0.6267634484147171,27.592137562965785,81e884c
1545.0608731254504,1.651882220045048,-0.5370857691648588,196.54228734744592,4177.020351771678,8.588878181198616,11.37476296627249,85.96168151055737,25.492514620161966,55.74550130826875,92.50208410734993,20.86275271908205,13.278356857746868,0.08859779163073614,0.20072172188502885,0.6623479637789011,15.712302066793914,2ddc563
3746.310315380748,4.139182673890923,0.8086343525675663,264.0141761405281,5571.072197808699,14.54810593600808,4.89481191191791,95.00813185392997,51.05804167805901,28.061074124270803,98.7734806207132,26.704720105705213,44.44712852466421,0.11376136786525155,1.0008421005262684,0.2003218441118248,2.955757492341426,0ea781c
2621.2978087349084,3.797053016818738,2.1037212813896877,189.74754605250848,4266.23280093789,1.6141967179381669,3.776667249602877,73.82906771712446,25.35331718666659,49.560308461570514,90.78528045133322,50.07248222838329,4.4963397721599145,21.13272054367973,-2.621390870304599,0.3587842077409286,20.780743976210047,e256731
2308.917110604388,1.6595028277093755,1.7957728801926105,435.9390055601997,30650.470545658125,0.6718039719338057,13.838480771634009,98.48328204179444,52.16012175382878,25.776087266903485,98.4168992112334,20.639481501589557,18.23485862022616,0.0,0.9917511797052391,0.7111351847636286,3.8836357174703067,5f1162c
3823.936886175049,4.188696061910562,2.655742277925334,92.88317680572437,1392.4298864964605,7.1121896320697315,2.194400030317021,91.57994449793756,50.17404007749065,35.940318707004316,50.5756653289013,36.293951423008316,10.251400973415235,43.06593536051192,-0.4026938135565672,0.35219874606224255,42.52510862652092,d680446
2492.357362171025,2.14770623207144,0.4923047602831698,90.69165526563867,7644.1525267224415,0.4146503829596347,8.025670068380974,88.61070879219925,63.9577728843493,34.104734429862425,93.03345993637751,20.049178427731906,19.932146232439255,2.0385424550537987,-0.05080595344723491,0.6624349181920606,12.186396529784142,c408d26
1839.1364341745186,1.7207228190627288,1.256247572681602,316.157828694169,15650.640008780492,0.02807417891427997,9.342208599844623,97.84800590498043,65.4616774203606,34.02796296586211,95.39866104779017,28.646781128393563,21.964049326939033,0.5682281203836677,-1.2428426925324505,0.7138666514578922,5.482095296914467,a0b37e7
4611.395842420689,1.4175633088108617,-0.42011597553485946,419.3904570320272,13130.548302408033,2.008993875986251,2.379310760588017,98.55710268313028,36.25401365123041,37.22717270317752,100.2450078864022,25.049459925739413,17.217817452451857,0.06559878460811577,-0.5540499235354452,0.5476004365851195,5.9154340424946845,e8739c8
3066.18445337242,1.6769980090541825,0.40158402501000606,363.54274584524484,7668.383477079431,2.4216010307670364,18.473824032442728,97.0730371572085,28.360582178616355,41.6215162870332,100.33284472203106,25.865594112752387,18.348417888164747,0.0,0.06914888176476983,0.6336858383575107,4.508035854670066,2ddc563
6462.706877559563,3.12156143008973,1.9547695180118048,253.2513487566142,9823.834690602933,0.2773813343955166,8.85553799934784,97.50835842687698,22.6250535556741,64.37709607819006,99.0822667936124,30.00613332000523,26.28713380329643,0.5041097205948967,-0.9166395842951736,0.4309409629533868,4.460942484554572,11c9833
4149.505914323389,3.2715643158490737,1.6472672013045715,227.95792538093968,3681.632411217973,7.496115272032321,7.514726341252782,89.30357558643003,12.940746486538956,72.51360142956247,64.24302732853292,36.59756073723341,2.025592034398757,37.98800451468449,-0.16870550660121708,0.3289645659908322,22.3537769835508,9e614ab
4494.300689585401,1.9168225198545856,0.9989668078039224,215.73493656100877,2920.522760165497,3.4334038865825582,2.547204209417662,91.92111345975478,15.905985848920569,69.85223706734557,80.73812120102909,25.37466758222497,0.8348371293298569,15.786741556078624,0.2785887929106867,0.2545704816792193,20.464975369258077,2e5e810
1709.0721504641806,5.224739143220591,2.761031969418813,198.36919032213626,2680.142218069691,8.808392356245083,7.449067298676837,81.2359568768849,12.064677187729936,54.8662361406879,68.35230013965308,44.246097006339426,6.0570868618082585,7.192049115790826,-0.34594577786471165,0.48826503468192806,16.240823434874947,085807f
3578.904116160497,2.475360552207256,1.5243308794694022,212.6710207382172,16513.60718837367,0.01380818145893794,7.715213661558629,93.7272941962497,40.37305660501888,40.92550375258558,91.56896804123028,23.610918804787172,23.09223973988907,5.8858933210353985,-1.235305440035826,0.8916076627056996,3.1031197108884623,ba8e2c5
3017.9577855076623,2.4068416993017854,1.203184432689697,183.73055782480216,5146.245317828192,0.13602061671781976,3.85352521370588,96.06666209384855,60.19991904360291,32.77009335809584,91.27629946286451,52.073413026938184,3.3959475864450472,43.79876058189414,-1.1638403357370335,0.32398902637118704,15.424422519920276,abd1492
3031.3469865038537,4.482371283003477,2.369634104157233,226.9407115571043,1760.1054577574528,50.65012841313101,16.716435472333753,82.04677517736245,16.159336416550655,65.89260601973227,81.6507274885179,39.8075053559375,13.216163254037236,55.38340758703559,0.2891783955220051,0.1864616962377802,11.37210555048668,cff4c58
2744.8370694546256,2.585431428939316,1.8009621651307093,254.45776497246345,15129.203172873342,0.12665595060216056,8.553155814034415,98.89167608794828,37.97816413358828,44.1282984765628,93.22586313477362,27.619489215711933,19.651494990935824,5.186418854436262,-0.08011863749089064,0.655315824214433,16.569950938374937,c3668f5
1845.5441727217224,1.4312996298366611,1.5144763182524623,313.1158075525151,34247.74769075987,5.194183937909676,19.683978229900266,99.91254368856441,48.42327694360849,26.805337691704665,100.89377464941963,20.62730125528781,22.458427739777544,0.0,0.3801145825413996,0.6876838918348147,4.551670097252231,5f1162c
1576.4102953762458,3.6544078662453727,5.437740405585729,182.56694515288987,8999.702763264913,3.727552490488225,6.831444816192503,96.5284788056381,28.518260493924476,45.49676672601861,98.48309232308449,31.297418682675858,27.697697580251013,0.05374529969089616,-0.520385177158282,0.8312984009831589,3.670912225725714,e8bfe1e
1781.6612481918194,3.380748502579062,1.6746536465523545,312.2788095225688,5053.040480927683,3.7283350130727584,5.560337325055139,96.78968368777235,27.865305893400244,50.38207790990454,83.13930722984891,32.89787027961208,12.882535994895132,23.913681308270732,-0.8554062252348958,0.6302752451491855,27.45237192326345,9621c07
3683.0176881608645,0.8389649735488073,2.478647135669326,6.016615250901947,45985.09740702133,0.6851755375713924,1.0199479392736517,84.87644026059317,48.19096538814474,34.81511405634865,96.99767105117193,25.230734952347436,21.047714931763895,0.7291487933858918,0.4640806486387903,0.9934791530477325,19.775656133136234,93d74a6
3593.867398709986,2.1827044348630853,1.831070661125417,456.067337724971,20814.317629917707,0.07109359825923793,5.689184454915031,94.13059024103924,40.63387677640014,45.26552992110658,95.45978259002324,22.55552403736632,9.493583561281929,0.7476732890697808,0.08007117840501403,0.6976753439983581,4.246150753826615,0845041
21260.61701427282,2.3335934031186305,6.568597376079589,173.37797379918115,96568.11103224404,5.551604138329244,74.61866538285858,85.33875045923,55.27650020697497,42.7931409828733,100.00818876858172,26.70736541012721,26.789258898403965,0.0,0.9591909406832904,0.8056671553949155,2.674082524299657,dd64913
3997.925132095516,2.485984850187541,1.4567306143702816,237.48889375857442,12655.747105000357,0.3633304831742366,9.524657149640024,92.62287531471054,57.438848701641376,34.75626194201203,91.71209337079956,25.65593055482956,24.97542412837423,3.3885664032393104,-0.04012121901394597,0.6488109063965289,3.7500202299573653,3e049d7
2686.632370007525,2.4064024343463606,0.9296528676892454,277.5631193453928,2144.3768758136953,12.140692698781807,9.211020734915714,93.16032701291184,36.62774963747793,59.10018237547894,81.381611902185,32.95756046631173,8.647913006707903,0.10764099350599374,-0.7776742999781944,0.35891269612056864,14.018053459379905,9e79f12
3162.9752695098186,3.5193130122681677,2.2306654167406856,139.8811335971039,2487.9415745204115,3.5140221020945157,3.2358028344082426,96.66470765570854,65.45646556098345,34.02645107765939,72.06329267348532,29.89488184485476,10.33610448999354,0.1475245852520056,-1.1524078198630905,0.2657294257390739,32.51319615427748,066b021
1119.5955920345377,6.780023561385968,3.3887417936298974,201.39378139539474,1808.5411587647807,12.846540932067207,6.83936297988561,59.959808571272134,21.741262431571727,69.08010637288142,60.058825146390184,58.68187723783756,4.226646189225218,14.634353240593445,0.20129078565049532,0.33288184636813084,8.95838806300794,ee5721a
1680.842219215874,2.973027408282092,2.0417311703588408,202.4835437778449,12929.321986054156,0.0713958584091461,10.699745152270744,100.94523787373241,24.557002387551933,55.58758235190445,85.90496601073934,34.252612302591444,20.00218616648901,1.6782921766280792,-1.345528441266228,0.6966202933460305,4.983407991793847,30e2302
3525.213831324132,2.1469069721809046,1.2246390428697564,281.0970965862857,10441.412940028744,0.3574742897448609,5.517994078251097,96.05534107700672,31.986925911024947,34.82281636588767,91.17991965339735,27.31499161343589,16.007265526551073,6.643395413119108,-1.8002275426812848,0.74492583019709,9.354697029138958,6b615ad
2313.977453046799,3.341434401089588,1.310193848240244,169.154578806859,1674.2761930470845,5.277624199951445,1.527685878743,81.06350934175993,9.108864642402477,73.74892329353158,80.74619254978226,41.71840871673805,2.1154107061032974,52.71352986395916,-2.075674619453352,0.15155114459241353,15.875655775954016,e15a18a
3172.3100849850566,2.6669428350682853,1.8082427400128167,201.8600638548451,11791.559577638025,0.102848591239106,5.888500289452058,90.56623844198784,31.484416484772677,40.34726096212057,90.16834406657443,26.530623211081338,19.082337408643397,8.271529260173871,-1.336020764448383,0.8906722213328602,15.068215429864642,ba8e2c5
1944.5007631887,5.379645948905301,3.056491934261845,144.66062066124232,1277.0766323154826,8.716573541352032,5.203234864281353,68.37286381972861,9.9532861463789,79.39214466136741,39.93902770883549,41.896222190842494,2.082372905336638,38.95862654615291,-0.2918716581449635,0.2807488894139384,37.44040206322299,d680446
2616.733669063372,2.2689944421374046,1.2096188515702608,205.3541951208936,2167.9438938231615,4.4544141292976365,9.846076417877898,88.10959251930335,37.013319276977775,54.30074036458005,91.46439027104216,35.1219611818307,3.325768104146433,33.76877307549008,-1.089760528580561,0.17946982515592366,8.461427062806479,e15a18a
1001.3364394562274,5.5355509970720265,2.1169052874481027,184.52306748446546,811.5730968136737,8.524679174325906,6.11374574005758,52.68855776169416,15.690368254297258,54.266299012423,61.81329232487809,50.618016171844424,2.066430505198213,22.51067231464362,-1.3096870020789677,0.37325437607118706,42.027314913815864,e509cda
1272.0439513031213,3.8684633601720333,1.807121776786896,165.11043540151536,7840.502053584439,5.863902003016022,11.71662611310154,92.8367967419182,23.789121362449354,47.15077098525862,97.58314594207458,28.521820498803788,20.836680975884125,0.1776929038107205,-0.558879094510657,0.7919906266722113,5.141305836011323,e8bfe1e
899.5887712650334,4.9848841922980505,0.3496706231393657,90.77394503204935,607.8613041924542,35.84486616961997,1.5686134809692414,69.7634251569004,10.955413924556273,65.36698931521394,68.06905476800799,46.057780753706254,4.0030765763067615,23.611496128988538,-2.6615679387841205,0.3956094062698721,55.782932834703004,e509cda
1696.6504655519584,2.561037578544525,1.4251516110340987,411.16938997100755,21429.80426504878,0.1194817157278479,32.441113883403204,99.06584854317153,57.064271516804496,36.26757422369535,92.9849552539412,29.32455042656979,20.47083348967205,0.02899516716809849,-0.32464673230233826,0.5520553281588795,2.691080862695256,75c02b8
2207.0973004510197,3.0795476224085836,1.6262547240487972,541.6486136869478,6145.795328413131,0.7025827705464818,19.740055190448643,94.55099603491486,30.68996638467735,43.02701770364357,81.70294485583864,21.357664267249934,12.493999103269491,0.7281193167012725,-0.6299173031122276,0.5777507683726646,12.00202704573393,7fb4d17
